device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,3.83791,5.00388,17.31726,-128.42114,-15.7542,12.49609,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.69432,9.51935,6.98867,-83.95553,-53.58124,-5.67367,22.60114,88.43176,0
bike_v1,1.76351E+12,0.90022,11.66694,5.41808,-98.2841,-64.79073,9.43358,22.60114,88.43176,0
bike_v1,1.76351E+12,1.17076,7.93438,7.78355,-100.70961,-45.22937,8.55403,22.60114,88.43176,0
bike_v1,1.76351E+12,1.02472,7.99185,5.64074,-100.72805,-54.34571,10.29629,22.60114,88.43176,0
bike_v1,1.76351E+12,0.14365,11.19768,7.00065,-91.16148,-57.98148,1.17553,22.60114,88.43176,0
bike_v1,1.76351E+12,0.19872,6.82108,12.59829,-91.82063,-28.42941,0.90368,22.60114,88.43176,0
bike_v1,1.76351E+12,1.41258,7.70694,8.09719,-102.91466,-43.15674,9.89583,22.60114,88.43176,0
bike_v1,1.76351E+12,1.66876,7.48188,0.56743,-132.86218,-76.74389,71.22049,22.60114,88.43176,0
bike_v1,1.76351E+12,2.63362,7.40527,11.75314,-111.7959,-31.58408,12.63011,22.60114,88.43176,0
bike_v1,1.76351E+12,1.48919,5.99269,3.57454,-111.59795,-57.13033,22.61714,22.60114,88.43176,0
bike_v1,1.76351E+12,2.00155,3.91931,5.94959,-120.17522,-31.97931,18.59389,22.60114,88.43176,0
bike_v1,1.76351E+12,1.72861,7.89608,-0.6608,-131.96698,-76.80961,69.07957,22.60114,88.43176,0
bike_v1,1.76351E+12,2.96881,5.47315,6.19141,-123.60003,-38.55807,25.61795,22.60114,88.43176,0
bike_v1,1.76351E+12,1.09176,8.29591,15.95735,-98.12515,-27.41431,3.91391,22.60114,88.43176,0
bike_v1,1.76351E+12,1.33118,7.9296,0.09577,-136.87286,-80.44617,85.88509,22.60114,88.43176,0
